,t_ts,tau_fb_ts_1,tau_fb_ts_2,tau_ts_1,tau_ts_2,th_d_ts_1,th_d_ts_2,th_dd_ts_1,th_dd_ts_2,th_ts_1,th_ts_2,th_ts_2_rel,th_d_ts_2_rel
2603,26.02,0.0,0.0,0.0,0.0,2.3417614183582334,1.8070020874846242,-3.078855952049319,-0.18380330153981012,1.066879240654384,-1.6134742542036764,-2.6803534948580605,-0.5347593308736092
2604,26.03,0.0,0.0,0.0,0.0,2.3114667515270484,1.8043438269912557,-2.979712362509493,-0.3454519083330961,1.0901445552810594,-1.5954161774624747,-2.685560732743534,-0.5071229245357927
2605,26.04,0.0,0.0,0.0,0.0,2.282174135172659,1.8001396159327532,-2.8784791534178,-0.49312927860358174,1.1131119160759924,-1.5773925295174123,-2.6905044455934046,-0.48203451923990603
2606,26.05,0.0,0.0,0.0,0.0,2.2539034937769444,1.7945251904258837,-2.7753479575879516,-0.6276207278462883,1.1357914447634827,-1.5594180846483865,-2.695209529411869,-0.4593783033510608
2607,26.060000000000002,0.0,0.0,0.0,0.0,2.226672916073988,1.7876287271927898,-2.6704943671089856,-0.7496532561123674,1.1581934530002038,-1.541506298057143,-2.699699751057347,-0.4390441888811982
2608,26.07,0.0,0.0,0.0,0.0,2.2004988129977807,1.779571413206212,-2.564078444151692,-0.8598982881221409,1.1803284248117465,-1.5236693785901347,-2.7039978034018812,-0.4209273997915688
2609,26.080000000000002,0.0,0.0,0.0,0.0,2.175396070012278,1.7704679869375055,-2.4562453281359438,-0.9589745978814728,1.2022070005813483,-1.5059183559053841,-2.7081253564867325,-0.40492808307477235
2610,26.09,0.0,0.0,0.0,0.0,2.151378193015874,1.7604272497743916,-2.3471259092227608,-1.0474513382908448,1.223839962530278,-1.4882631423752026,-2.7121031049054807,-0.3909509432414826
2611,26.1,0.0,0.0,0.0,0.0,2.128457447281673,1.7495525468881004,-2.2368375440759283,-1.1258511122920372,1.245238221622904,-1.4707125900270477,-2.715950811649952,-0.3789049003935727
2612,26.11,0.0,0.0,0.0,0.0,2.1066449891099905,1.7379422173936545,-2.1254847948928135,-1.1946530358618452,1.2664128058248019,-1.4532745428294045,-2.7196873486542064,-0.36870277171633603
2613,26.12,0.0,0.0,0.0,0.0,2.0859509900371584,1.725690014083614,-2.0131601769420873,-1.254295754860203,1.28737484964036,-1.4359558846284908,-2.723330734268851,-0.36026097595354445
2614,26.13,0.0,0.0,0.0,0.0,2.06638475357462,1.7128854933450723,-1.89994490338504,-1.3051803875888586,1.3081355848549863,-1.4187625830374162,-2.7268981678924025,-0.3534992602295475
2615,26.14,0.0,0.0,0.0,0.0,2.047954824548914,1.6996143761084834,-1.7859096190860715,-1.3476733731442587,1.3287063324077288,-1.4016997295717117,-2.7304060619794406,-0.34834044844043044
2616,26.150000000000002,0.0,0.0,0.0,0.0,2.0306690911840963,1.685958880841184,-1.6711151175347263,-1.3821092124567398,1.349098495320764,-1.3847715763161204,-2.7338700716368844,-0.34471021034291227
2617,26.16,0.0,0.0,0.0,0.0,2.014534880116303,1.671998029700427,-1.5556130369749412,-1.4087930944963805,1.3693235526142726,-1.3679815693965633,-2.737305122010836,-0.3425368504158761
2618,26.17,0.0,0.0,0.0,0.0,1.9995590445611517,1.6578079290125967,-1.4394465334433253,-1.4280034046642947,1.389393054137019,-1.3513323795199146,-2.7407254336569338,-0.3417511155485551
2619,26.18,0.0,0.0,0.0,0.0,1.9857480458709265,1.6434620252561747,-1.3226509297107598,-1.4399941160354557,1.4093186162452978,-1.334825929832515,-2.7441445460778127,-0.3422860206147518
2620,26.19,0.0,0.0,0.0,0.0,1.9731080287230192,1.629031337704149,-1.2052543401522673,-1.4449970670127992,1.4291119182655039,-1.3184634213364048,-2.7475753396019087,-0.3440766910188702
2621,26.2,0.0,0.0,0.0,0.0,1.9616448901768961,1.6145846688344594,-1.0872782723860428,-1.4432241312112102,1.4487846996776281,-1.30224535609129,-2.7510300557689185,-0.34706022134243675
2622,26.21,0.0,0.0,0.0,0.0,1.9513643428248473,1.6001887935495214,-0.9687382071532035,-1.4348692871202122,1.4683487579597156,-1.2861715584191,-2.754520316378816,-0.3511755492753259
2623,26.22,0.0,0.0,0.0,0.0,1.9422719722448136,1.5859086281639243,-0.8496441583955172,-1.4201105963833742,1.487815947035076,-1.2702411943183658,-2.758057141353442,-0.3563633440808893
2624,26.23,0.0,0.0,0.0,0.0,1.9343732889418663,1.5718073800257926,-0.7300012158455936,-1.3991121004580616,1.507198176266423,-1.254452789286137,-2.76165096555256,-0.36256590891607376
2625,26.240000000000002,0.0,0.0,0.0,0.0,1.9276737749406283,1.5579466785366285,-0.6098100727044381,-1.3720256460451437,1.5265074099424543,-1.2388042447373728,-2.7653116546798273,-0.3697270964039998
2626,26.25,0.0,0.0,0.0,0.0,1.9221789251640595,1.5443866882281845,-0.4890675411533551,-1.33899265005884,1.5457556672042618,-1.2232928532042986,-2.7690485204085604,-0.37779223693587505
2627,26.26,0.0,0.0,0.0,0.0,1.9178942837060913,1.5311862044463387,-0.3677670585549651,-1.3001458150881235,1.5649550223599147,-1.2079153124923727,-2.7728703348522874,-0.3867080792597526
2628,26.27,0.0,0.0,0.0,0.0,1.9148254750767262,1.518402732082206,-0.24589918724819343,-1.255610806320191,1.584117605536513,-1.1926677389645497,-2.7767853445010626,-0.3964227429945202
2629,26.28,0.0,0.0,0.0,0.0,1.91297823046907,1.5060925476813167,-0.12345211084539096,-1.2055079007841687,1.6032556036198753,-1.1775456801214983,-2.780801283741374,-0.40688568278775317
2630,26.29,0.0,0.0,0.0,0.0,1.9123584090688865,1.494310745154374,-0.000412129909674687,-1.1499536195570739,1.622381261431992,-1.1625441266429397,-2.7849253880749316,-0.41804766391451254
2631,26.3,0.0,0.0,0.0,0.0,1.912972014398716,1.4831112652078429,0.12323584017500541,-1.0890623532718247,1.6415068830968775,-1.1476575240532543,-2.789164407150132,-0.429860749190873
2632,26.310000000000002,0.0,0.0,0.0,0.0,1.9148252056609227,1.47254690851129,0.24750776641308395,-1.0229479909003185,1.6606448335447959,-1.1328797841741554,-2.793524617718951,-0.4422782971496326
2633,26.32,0.0,0.0,0.0,0.0,1.9179243040172753,1.4626693325204911,0.3724199878677681,-0.9517255613630459,1.6798075401047314,-1.1182042965272383,-2.7980118366319697,-0.4552549714967842
2634,26.330000000000002,0.0,0.0,0.0,0.0,1.9222757937170822,1.45352903178223,0.4979886952962183,-0.8755128970563281,1.6990074941339786,-1.103623939850722,-2.8026314339847005,-0.4687467619348522
2635,26.34,0.0,0.0,0.0,0.0,1.9278863179615977,1.4451753014582267,0.6242293983891898,-0.7944323278974202,1.7182572526327307,-1.0891310938968348,-2.8073883465295655,-0.482711016503371
2636,26.35,0.0,0.0,0.0,0.0,1.934762669369583,1.4376561837220587,0.7511563784019137,-0.7086124139749606,1.7375694397905463,-1.0747176516791985,-2.812287091469745,-0.49710648564752424
2637,26.36,0.0,0.0,0.0,0.0,1.942911774887441,1.431018396604857,0.8787821241128154,-0.6181897243703461,1.7569567484097228,-1.0603750323436993,-2.817331780753422,-0.5118933782825839
2638,26.37,0.0,0.0,0.0,0.0,1.9523406749676138,1.4253072447923456,1.0071167492057473,-0.5233106691877583,1.7764319411493674,-1.0460941948406197,-2.822526135989987,-0.5270334301752682
2639,26.38,0.0,0.0,0.0,0.0,1.9630564968205206,1.4205665118081947,1.1361673893261353,-0.42413339131299305,1.7960078515316948,-1.0318656525814496,-2.8278735041131444,-0.5424899850123259
2640,26.39,0.0,0.0,0.0,0.0,1.9750664215287819,1.4168383329558354,1.265937577219374,-0.32082972391763703,1.8156973846504383,-1.0176794892694434,-2.8333768739198817,-0.5582280885729465
2641,26.400000000000002,0.0,0.0,0.0,0.0,1.9883776447971067,1.4141630483332361,1.396426594507156,-0.21358721925455199,1.8355135175186743,-1.003525376099876,-2.83903889361855,-0.5742145964638705
2642,26.41,0.0,0.0,0.0,0.0,2.002997331097693,1.412579035181772,1.5276287988007096,-0.10261125385920576,1.8554692989913968,-0.9893925905327906,-2.8448618895241875,-0.590418295915921
2643,26.42,0.0,0.0,0.0,0.0,2.0189325609585067,1.4121225187811492,1.6595329249760222,0.011872785098791682,1.875577849195484,-0.9752700368488595,-2.8508478860443436,-0.6068100421773575
2644,26.43,0.0,0.0,0.0,0.0,2.0361902711305886,1.4128273610564268,1.7921213595457146,0.12961722786482285,1.8958523583970863,-0.961146268707059,-2.8569986271041454,-0.6233629100741618
2645,26.44,0.0,0.0,0.0,0.0,2.054777187360548,1.414724826019774,1.9253693871512587,0.25034976030197975,1.9163060852340554,-0.947009513931284,-2.8633155991653396,-0.640052361340774
2646,26.45,0.0,0.0,0.0,0.0,2.0746997494846386,1.4178433211276622,2.059244408255764,0.37377096808203736,1.936952354237834,-0.932847701762268,-2.869800056000102,-0.6568564283569764
2647,26.46,0.0,0.0,0.0,0.0,2.09596402855215,1.4222081135924016,2.1937051271465684,0.49955178264695543,1.957804552566794,-0.9186484928202491,-2.876453045387043,-0.6737559149597483
2648,26.47,0.0,0.0,0.0,0.0,2.1185756356765078,1.4278410206437733,2.328700709341315,0.627330824503064,1.9788761258695904,-0.9043993120340031,-2.8832754379035936,-0.6907346150327345
2649,26.48,0.0,0.0,0.0,0.0,2.1425396223036026,1.4347600726903404,2.46416990743765,0.7567116390086417,2.0001805731944793,-0.8900873848017803,-2.89026795799626,-0.7077795496132622
2650,26.490000000000002,0.0,0.0,0.0,0.0,2.1678603715763276,1.4429791482786571,2.6000401543390548,0.8872598191996549,2.0217314408569806,-0.8756997766607769,-2.8974312175177577,-0.7248812232976705
2651,26.5,0.0,0.0,0.0,0.0,2.1945414804633177,1.452507579690116,2.7362266226341654,1.0185000093569696,2.043542315175348,-0.861223436752778,-2.9047657519281262,-0.7420339007732017
2652,26.51,0.0,0.0,0.0,0.0,2.2225856323063735,1.4633497279469125,2.8726312486930996,1.1499127819263375,2.0656268139797196,-0.8466452453857295,-2.912272059365449,-0.759235904359461
2653,26.52,0.0,0.0,0.0,0.0,2.2519944594253585,1.4755045259181563,3.0091417197756565,1.2809313790537942,2.0879985767972653,-0.831952066003676,-2.9199506428009414,-0.7764899335072022
2654,26.53,0.0,0.0,0.0,0.0,2.2827683954010847,1.4889649881220972,3.145630422124546,1.4109383083917177,2.110671253612207,-0.8171308018908577,-2.927802055503065,-0.7938034072789875
2655,26.54,0.0,0.0,0.0,0.0,2.314906516634049,1.5037176857076704,3.2819533476406226,1.5392617809684888,2.1336584920952757,-0.8021684579506617,-2.9358269500459375,-0.8111888309263786
2656,26.55,0.0,0.0,0.0,0.0,2.34840637275145,1.5197421849664992,3.417948956323707,1.665171976830841,2.1569739231934872,-0.7870522079155784,-2.944026131109066,-0.8286641877849508
2657,26.560000000000002,0.0,0.0,0.0,0.0,2.3832638054038555,1.5370104475720785,3.553436991213629,1.7878771218961942,2.1806311449662084,-0.7717694673619078,-2.952400612328116,-0.846253357831777
2658,26.57,0.0,0.0,0.0,0.0,2.4194727549585875,1.5554861905656558,3.688217242111403,1.9065193570720298,2.2046437045491936,-0.7563079729215576,-2.960951677470751,-0.8639865643929316
2659,26.580000000000002,0.0,0.0,0.0,0.0,2.45702505455704,1.5751242039067042,3.8220682539148445,2.020170378301232,2.2290250781228242,-0.740655868104246,-2.9696809462270704,-0.8819008506503359
2660,26.59,0.0,0.0,0.0,0.0,2.4959102109594387,1.5958696231809073,3.9547459750077425,2.1278268239209557,2.2537886487552847,-0.7248017961663584,-2.978590444921643,-0.9000405877785314
2661,26.6,0.0,0.0,0.0,0.0,2.5361151715537895,1.6176571548125553,4.0859823408404425,2.2284053837635502,2.2789476819856653,-0.7087350004878039,-2.9876826824734692,-0.9184580167412342
2662,26.61,0.0,0.0,0.0,0.0,2.5776240768554874,1.6404102508645275,4.215483787686017,2.3207376030218665,2.304515299005058,-0.6924454329463408,-2.9969607319513987,-0.9372138259909599
2663,26.62,0.0,0.0,0.0,0.0,2.6204179977749096,1.6640402302362014,4.34292969163435,2.4035643533736106,2.3305044472872543,-0.6759238708090627,-3.006428318096317,-0.9563777675387082
2664,26.63,0.0,0.0,0.0,0.0,2.664474656881712,1.6884453427965667,4.46797072828184,2.4755299446079877,2.356927868512612,-0.6591620426943101,-3.0160899112069224,-0.9760293140851453
2665,26.64,0.0,0.0,0.0,0.0,2.7097681328538585,1.7135097727337658,4.59022714942261,2.535175852547432,2.383798063621335,-0.6421527641928839,-3.025950827814219,-0.9962583601200927
2666,26.650000000000002,0.0,0.0,0.0,0.0,2.756268547268182,1.739102577182314,4.709286974493821,2.580934044050772,2.4111272548235143,-0.6248900837760937,-3.036017338599608,-1.0171659700858677
2667,26.66,0.0,0.0,0.0,0.0,2.803941732878186,1.765076556035776,4.824704096786864,2.611119888143894,2.4389273443853274,-0.6073694396581089,-3.0462967840434363,-1.0388651768424102
2668,26.67,0.0,0.0,0.0,0.0,2.8527488825399687,1.7912670488014837,4.9359963077560804,2.623924654862245,2.467209870001924,-0.5895878283215157,-3.0567976983234395,-1.061481833738485
2669,26.68,0.0,0.0,0.0,0.0,2.902646178002695,1.8174906544549077,5.042643247473664,2.617407621470783,2.4959859565594287,-0.5715439854561324,-3.067529942015561,-1.0851555235477874
2670,26.69,0.0,0.0,0.0,0.0,2.9535843978920986,1.8435438705675395,5.14408429581355,2.5894878309113567,2.525266264081442,-0.5532385800999111,-3.078504844181353,-1.110040527324559
2671,26.7,0.0,0.0,0.0,0.0,3.00550850440255,1.8692016485927085,5.239716427829942,2.5379355815253257,2.555060931649065,-0.5346744228056308,-3.089735354454696,-1.1363068558098413
2672,26.71,0.0,0.0,0.0,0.0,3.058357208505724,1.8942158632020076,5.328892068713794,2.460363772646107,2.585379517080595,-0.5158566886831751,-3.1012362057637706,-1.1641413453037162
2673,26.72,0.0,0.0,0.0,0.0,3.112062513911941,1.9183136950958055,5.410916999509024,2.3542192903681114,2.6162309321564767,-0.49679315618151554,-3.1130240883379923,-1.1937488188161354
2674,26.73,0.0,0.0,0.0,0.0,3.1665492406323814,1.9411959289250165,5.48504838552603,2.216774695037754,2.647623373181022,-0.4774944624694366,-3.1251178356504585,-1.225353311707365
2675,26.740000000000002,0.0,0.0,0.0,0.0,3.2217345298378617,1.9625351710501235,5.550493026414817,2.045120570739305,2.6795642466842247,-0.45797437624349113,-3.137538622927716,-1.2591993587877381
2676,26.75,0.0,0.0,0.0,0.0,3.2775273328677628,1.9819739960667746,5.606405961771248,1.8361590218179589,2.7120600900900595,-0.4382500887240126,3.132875128365514,-1.2955533368009882
2677,26.76,0.0,0.0,0.0,0.0,3.3338278887953265,1.999123036628811,5.651889610868865,1.5865989574091135,2.7451164872131995,-0.4183425234843051,3.1197262964820816,-1.3347048521665155
2678,26.77,0.0,0.0,0.0,0.0,3.390527197014287,2.0135590384393525,5.685993681895201,1.2929539975233117,2.7787379784999637,-0.3982766655776966,3.106170663101926,-1.3769681585749347
2679,26.78,0.0,0.0,0.0,0.0,3.447506494010025,2.024822911752771,5.70771615747664,0.9515440690125669,2.8129279660072553,-0.37808191016278014,3.092175431009551,-1.422683582257254
2680,26.79,0.0,0.0,0.0,0.0,3.5046367469733903,2.0324178227820786,5.7160057520525065,0.5585020417156438,2.847688613220966,-0.35779243045626563,3.077704263502355,-1.4722189241913117
2681,26.8,0.0,0.0,0.0,0.0,3.5617781813988816,2.0358073835295367,5.709766345564902,0.10978708765685617,2.8830207399641545,-0.3374475643355903,3.0627170028798414,-1.5259707978693449
2682,26.810000000000002,0.0,0.0,0.0,0.0,3.618779865489804,2.0344140172628657,5.6878640293516955,-0.3987931703381077,2.918923712843283,-0.3170922182383981,3.047169376097905,-1.584365848226938
2683,26.82,0.0,0.0,0.0,0.0,3.675479381309693,2.0276175996351986,5.64913755548639,-0.9715492250884821,2.9553953319439814,-0.29677728612308607,3.0310126891125186,-1.6478617816744943
2684,26.830000000000002,0.0,0.0,0.0,0.0,3.7317026214063893,2.014754502688276,5.592413159602221,-1.612862010321596,2.992431714829229,-0.2765600801224947,3.0141935122278625,-1.7169481187181135
2685,26.84,0.0,0.0,0.0,0.0,3.787263760314053,1.995117200876574,5.516524925660006,-2.3271175639802966,3.0300271793318374,-0.2565047680948242,2.9966533597529246,-1.7921465594374788
2686,26.85,0.0,0.0,0.0,0.0,3.841965463065302,1.9679546346240218,5.420342070072699,-3.118620188080675,3.0681741271895064,-0.23668281150587364,2.978328368484206,-1.8740108284412804
2687,26.86,0.0,0.0,0.0,0.0,3.8955994076461136,1.932473566987828,5.3028047250649895,-3.9914799619435986,3.1068629312636564,-0.21717339492416118,2.9591489809917686,-1.9631258406582857
2688,26.87,0.0,0.0,0.0,0.0,3.9479472150089983,1.88784121103881,5.162969968852721,-4.949470394969238,-3.137103477244208,-0.19806383584472392,2.939039641399484,-2.060106003970188
2689,26.88,0.0,0.0,0.0,0.0,3.998781898270395,1.8331894465186094,5.0000699398550665,-5.995852323288127,-3.0973684738830936,-0.1794499605743271,2.9179185133087664,-2.1655924517517855
2690,26.89,0.0,0.0,0.0,0.0,4.047869960986608,1.7676209793018753,4.813583821517925,-7.133161072623048,-3.0571336602170294,-0.16143642854226797,2.8956972316747613,-2.280248981684733
2691,26.900000000000002,0.0,0.0,0.0,0.0,4.094974291121321,1.6902178188975077,4.603325209715708,-8.362955692770496,-3.0164176864609185,-0.14413698374269707,2.8722807027182213,-2.4047564722238137
2692,26.91,0.0,0.0,0.0,0.0,4.139858009742996,1.6000524474962012,4.369545771104313,-9.685532026019523,-2.9752415764366478,-0.1276746082456212,2.8475669681910265,-2.5398055622467948
2693,26.92,0.0,0.0,0.0,0.0,4.182289437735684,1.4962020155657478,4.113055048080264,-11.099605822536184,-2.933628701407135,-0.11218154913433893,2.821447152272796,-2.686087422169936
2694,26.93,0.0,0.0,0.0,0.0,4.222048334775315,1.3777658073529602,3.83535464467497,-12.60197832771323,-2.891604698001904,-0.09779918728338495,2.793805510718519,-2.844282527422355
2695,26.94,0.0,0.0,0.0,0.0,4.258933536342047,1.2438860565266572,3.53878274884254,-14.187204848136522,-2.849197316848579,-0.08467771470553616,2.764519602143043,-3.01504747981539
2696,26.95,0.0,0.0,0.0,0.0,4.292772059886001,1.093771939584827,3.2266619991470935,-15.847296549502575,-2.8064361875164994,-0.0729755875761557,2.7334605999403436,-3.199000120301174
2697,26.96,0.0,0.0,0.0,0.0,4.323429664263815,0.9267262189360209,2.903440219197002,-17.57149644170654,-2.763352485072477,-0.06285872545594047,2.7004937596165366,-3.396703445327794
2698,26.97,0.0,0.0,0.0,0.0,4.350822723369497,0.7421735456079956,2.574809868987093,-19.346180752587344,-2.719978484293891,-0.05449943473873149,2.6654790495551595,-3.6086491777615013
2699,26.98,0.0,0.0,0.0,0.0,4.374931116486404,0.5396888783603238,2.2477888251840294,-21.154944445992335,-2.6763469897391103,-0.04807504695424165,2.6282719427848686,-3.83524223812608
2700,26.990000000000002,0.0,0.0,0.0,0.0,4.395811653031313,0.3190238729921818,1.93074322391842,-22.97893149843001,-2.6324906337595766,-0.04376628098754716,2.5887243527720294,-4.076787780039131
2701,27.0,0.0,0.0,0.0,0.0,4.413611357212629,0.08012851667549539,1.633333718041169,-24.797463321618064,-2.588441040326273,-0.04175536269433117,2.5466856776319418,-4.333482840537133
2702,27.01,0.0,0.0,0.0,0.0,4.428579769468243,-0.17683516626529555,1.36637075344404,-26.588999433245412,-2.5442278601673762,-0.04222396504568722,2.502003895121689,-4.605414935733538
2703,27.02,0.0,0.0,0.0,0.0,4.441079317054192,-0.45149069933235886,1.141573121443231,-28.332431789654592,-2.4998776917398753,-0.04535106488781033,2.454526626852065,-4.892570016386551
2704,27.03,0.0,0.0,0.0,0.0,4.451592810333921,-0.7432591918198634,0.9712370186461254,-30.008669746695404,-2.4554129121209676,-0.051310845394693286,2.4041020667262742,-5.194852002153784
2705,27.04,0.0,0.0,0.0,0.0,4.46072727183414,-1.0513883104379718,0.8678387938596555,-31.60242203495434,-2.4108504507207207,-0.06027080192797158,2.350579648792749,-5.512115582272112
2706,27.05,0.0,0.0,0.0,0.0,4.469213618961118,-1.3749994856154997,0.8436106998732493,-33.10403493915566,-2.366200545211196,-0.07239022831976834,2.2938103168914274,-5.8442131045766175
2707,27.060000000000002,0.0,0.0,0.0,0.0,4.477902181418056,-1.7131530671866109,0.9101413839820796,-34.51121369205933,-2.321465521661935,-0.08781926594072459,2.23364625572121,-6.191055248604667
2708,27.07,0.0,0.0,0.0,0.0,4.487754582367645,-2.064929355532917,1.0780573397704583,-35.83044716559561,-2.2766386383577544,-0.10669868617666318,2.1699399521810907,-6.552683937900562
2709,27.080000000000002,0.0,0.0,0.0,0.0,4.4998330510275215,-2.429521724320628,1.3568347524721043,-37.07797861995809,-2.2317030247350846,-0.12916054745876823,2.102542477276316,-6.92935477534815
2710,27.09,0.0,0.0,0.0,0.0,4.515288641393573,-2.8063366977698694,1.754771546564442,-38.280212063367955,-2.1866307339976347,-0.15532982299709405,2.0313009110005407,-7.321625339163442
2711,27.1,0.0,0.0,0.0,0.0,4.535349979211166,-3.1950950134870677,2.279117321513985,-39.47349736234672,-2.1413819122199924,-0.18532703939035097,1.9560548728296416,-7.730444992698233
2712,27.11,0.0,0.0,0.0,0.0,4.561313927357181,-3.595927324313771,2.9363151958459826,-40.703268848592614,-2.0959040713235466,-0.21927190444326203,1.8766321668802848,-8.157241251670953
2713,27.12,0.0,0.0,0.0,0.0,4.594538830321709,-4.009457862771321,3.732253161313178,-42.022482734108074,-2.050131442584,-0.25728783765342683,1.792843604930573,-8.60399669309303
2714,27.13,0.0,0.0,0.0,0.0,4.636439613585435,-4.436868256871374,4.672345835451409,-43.489157342402486,-2.0039843870094383,-0.2995072455677419,1.7044771414416966,-9.073307870456809
2715,27.14,0.0,0.0,0.0,0.0,4.6884816864544305,-4.879930295155825,5.761151231673073,-45.16249588367042,-1.95736885683668,-0.3460772918438226,1.6112915649928576,-9.568411981610256
2716,27.150000000000002,0.0,0.0,0.0,0.0,4.752166762403817,-5.340988454470963,7.0010338324595045,-47.09645412421198,-1.9101759504710267,-0.39716576505152146,1.5130101854195053,-10.09315521687478
2717,27.16,0.0,0.0,0.0,0.0,4.828997309802332,-5.822856683460912,8.389052583781055,-49.32852954537626,-1.8622817012873047,-0.45296638282943164,1.409315318457873,-10.651853993263245
2718,27.17,0.0,0.0,0.0,0.0,4.9203955684110445,-6.328563395680422,9.910694409812525,-51.859744675757014,-1.8135474228190593,-0.5137023782771268,1.2998450445419325,-11.248958964091466
2719,27.18,0.0,0.0,0.0,0.0,5.027535254483024,-6.860825442800974,11.528219748365032,-54.6190530788506,-1.763821255451981,-0.5796263109556333,1.1841949444963475,-11.888360697283998
2720,27.19,0.0,0.0,0.0,0.0,5.151016563294334,-7.421047323590248,13.160356073299965,-57.402032650486696,-1.7129421074835685,-0.651012458039252,1.0619296494443164,-12.572063886884582
2721,27.2,0.0,0.0,0.0,0.0,5.290279435265941,-8.007529606371765,14.649746526982963,-59.7723368032094,-1.6607480527804988,-0.7281355539563221,0.9326124988241766,-13.297809041637706
2722,27.21,0.0,0.0,0.0,0.0,5.44262591309103,-8.612488248762304,15.718004518909563,-60.92424752694386,-1.6070924469777956,-0.8112259928678979,0.7958664541098975,-14.055114161853334
2723,27.22,0.0,0.0,0.0,0.0,5.601780811233858,-9.217649179510325,15.923020527141816,-59.54917752909961,-1.551872147268284,-0.9003880675081882,0.6514840797600956,-14.819429990744183
2724,27.23,0.0,0.0,0.0,0.0,5.756229857060873,-9.789110608445768,14.670182233571596,-53.862447625942735,-1.4950716876778685,-0.995469155750475,0.4996025319273934,-15.54534046550664
2725,27.240000000000002,0.0,0.0,0.0,0.0,5.8883515684740555,-10.274539415294377,11.37966135537758,-42.10460108453254,-1.4368214057179907,-1.0958852441635607,0.34093616155442974,-16.162890983768435
2726,27.25,0.0,0.0,0.0,0.0,5.976379799167098,-10.608939682700356,5.884764523279333,-23.75479491469269,-1.3774520221789426,-1.2004553460265934,0.1769966761523494,-16.585319481867455
2727,27.26,0.0,0.0,0.0,0.0,6.000887445137454,-10.73426110649174,-1.1294544401030084,-0.8797733650479357,-1.317507318570073,-1.3073616968360784,0.010145621733994825,-16.735148551629194
2728,27.27,0.0,0.0,0.0,0.0,5.953659623890841,-10.626422648744233,-8.182118273608591,22.026284646962022,-1.257675903431743,-1.414355698266117,-0.15667979483437364,-16.580082272635075
2729,27.28,0.0,0.0,0.0,0.0,5.8422220257900905,-10.309111178306695,-13.769328584732923,40.40398979727506,-1.198650013909869,-1.5191862643365677,-0.3205362504266984,-16.151333204096787
2730,27.29,0.0,0.0,0.0,0.0,5.685683343635203,-9.841017312524748,-17.16240447284566,52.06735104527898,-1.14098226675123,-1.6200339321877535,-0.4790516654365236,-15.526700656159951
2731,27.3,0.0,0.0,0.0,0.0,5.505862062758692,-9.288740021730264,-18.501727968225904,57.475968208385474,-1.085013415289271,-1.715727684355595,-0.6307142690663239,-14.794602084488957
2732,27.310000000000002,0.0,0.0,0.0,0.0,5.320565061012139,-8.706423992804869,-18.3653844604761,58.403817445689704,-1.0308824414384137,-1.8057111658754414,-0.7748287244370278,-14.026989053817008
2733,27.32,0.0,0.0,0.0,0.0,5.141440072668489,-8.129433167694797,-17.357582018882987,56.683038619300866,-0.978580833240058,-1.8898760607989415,-0.9112952275588834,-13.270873240363287
2734,27.330000000000002,0.0,0.0,0.0,0.0,4.974794308898964,-7.577021787171669,-15.929881195223045,53.66750548506812,-0.9280115735225453,-1.9683831677140584,-1.0403715941915128,-12.551816096070635
2735,27.34,0.0,0.0,0.0,0.0,4.823283340897594,-7.057566668399431,-14.365910646726359,50.1947749895422,-0.8790342296399937,-2.0415271416390506,-1.1624929119990568,-11.880850009297024
2736,27.35,0.0,0.0,0.0,0.0,4.68739367713463,-6.5731040706575925,-12.82420564139927,46.72131058750271,-0.8314937007114138,-2.1096515283234623,-1.278157827612048,-11.260497747792222
2737,27.36,0.0,0.0,0.0,0.0,4.566454870601689,-6.122403566690143,-11.384419120412593,43.4647621394393,-0.7852364627844126,-2.1731019129459557,-1.387865450161543,-10.688858437291831
2738,27.37,0.0,0.0,0.0,0.0,4.459248269042797,-5.702807287412598,-10.081005209250632,40.506497805361846,-0.7401188139490731,-2.232203303793552,-1.4920844898444787,-10.162055556455394
2739,27.38,0.0,0.0,0.0,0.0,4.364344536511733,-5.311246467217831,-8.924296210108972,37.855321149784245,-0.6960104931369119,-2.2872514715397005,-1.5912409784027888,-9.675591003729565
2740,27.39,0.0,0.0,0.0,0.0,4.280278221905019,-4.944765928855523,-7.912659772452238,35.48418479601342,-0.6527958128157632,-2.338511768628068,-1.6857159558123047,-9.225044150760542
2741,27.400000000000002,0.0,0.0,0.0,0.0,4.205630786938381,-4.600771107209553,-7.039126781813873,33.3504363620483,-0.6103735497882672,-2.3862216689495734,-1.7758481191613062,-8.806401894147935
2742,27.41,0.0,0.0,0.0,0.0,4.139064923133828,-4.2771241149933,-6.2948070228563475,31.40667647174226,-0.568656276034944,-2.430594944730683,-1.8619386686957387,-8.41618903812713
2743,27.42,0.0,0.0,0.0,0.0,4.0793345829193655,-3.9721595531173786,-5.670508399700475,29.606478285722584,-0.5275694827844848,-2.471826359987042,-1.9442568772025586,-8.051494136036744
2744,27.43,0.0,0.0,0.0,0.0,4.0252841956405785,-3.6846582582813716,-5.157382388779382,27.90737057550945,-0.4870506664596881,-2.51009628897178,-2.023045622512093,-7.7099424539219505
2745,27.44,0.0,0.0,0.0,0.0,3.975844244205351,-3.4137991655529265,-4.747064094495842,26.272384925386735,-0.447048444868164,-2.5455749507179024,-2.098526505849738,-7.3896434097582775
